DATE,CPIAUCSL,INDPRO,DGS3MO,WTISPLC_PCH,USD3MTD156N,HOUST_PCH,UNRATE,BAMLC0A4CBBBEY,BAMLC0A1CAAAEY
1999-03-01,164.8,90.4819,4.5665217391304348,22.06495,5.0051973913043478,2.39521,4.2,6.9973913043478261,6.0482608695652174
1999-04-01,165.9,90.7274,4.4090909090909091,18.28104,4.9982500000000000,-9.18129,4.3,6.8754545454545455,5.9763636363636364
1999-05-01,166.0,91.3520,4.6310000000000000,2.36448,5.0241094736842105,3.73471,4.2,7.1552380952380952,6.2819047619047619
1999-06-01,166.0,91.1994,4.7154545454545455,0.78873,5.1788068181818182,-3.22781,4.3,7.5409090909090909,6.6550000000000000
1999-07-01,166.7,91.7766,4.6857142857142857,12.18558,5.3095454545454545,7.05581,4.3,7.4956521739130435,6.5973913043478261
1999-08-01,167.1,92.1629,4.8736363636363636,5.92925,5.4499114285714286,-1.25824,4.2,7.7604545454545455,6.8581818181818182
1999-09-01,167.8,91.7740,4.8223809523809524,12.32361,5.5655681818181818,-0.78883,4.2,7.7813636363636364,6.8381818181818182
1999-10-01,168.1,92.9979,5.0235000000000000,-5.19263,6.1822919047619048,-1.65138,4.1,7.9459090909090909,6.9695454545454545
1999-11-01,168.4,93.4371,5.2275000000000000,10.29152,6.1025286363636364,2.48756,4.1,7.8354545454545455,6.8568181818181818
1999-12-01,168.8,94.1593,5.3568181818181818,4.44533,6.1265625000000000,3.64078,4.0,7.9960869565217391,7.0560869565217391
2000-01-01,169.3,94.1758,5.4990000000000000,4.21779,6.0391565000000000,-4.21546,4.0,8.2390476190476190,7.4390476190476190
2000-02-01,170.0,94.4557,5.7270000000000000,7.98381,6.0997619047619048,6.17359,4.1,8.1547619047619048,7.3947619047619048
2000-03-01,171.0,94.7980,5.8639130434782609,1.83986,6.1970382608695652,-7.65688,4.0,8.1752173913043478,7.3126086956521739
2000-04-01,170.9,95.4808,5.8215789473684211,-13.88424,6.3119100000000000,1.37157,3.8,8.2940000000000000,7.1935000000000000
2000-05-01,171.2,95.6435,5.9945454545454545,11.81041,6.7556547619047619,-3.13653,4.0,8.8091304347826087,7.6395652173913043
2000-06-01,172.2,95.7353,5.8618181818181818,10.59764,6.7901427272727273,-1.01587,4.0,8.5072727272727273,7.3518181818181818
2000-07-01,172.7,95.5906,6.1425000000000000,-6.47188,6.7318752380952381,-6.15779,4.0,8.3685714285714286,7.2833333333333333
2000-08-01,172.7,95.3112,6.2773913043478261,4.87068,6.6914490909090909,5.33151,4.1,8.2234782608695652,7.0991304347826087
2000-09-01,173.6,95.6790,6.1750000000000000,8.52018,6.6742266666666667,-2.20636,3.9,8.1677272727272727,7.0218181818181818
2000-10-01,173.9,95.3970,6.2947619047619048,-2.36128,6.7783531818181818,2.78699,3.9,8.2200000000000000,6.9327272727272727
2000-11-01,174.2,95.4229,6.3561904761904762,3.99033,6.7517350000000000,0.12912,3.9,8.3686363636363636,6.9400000000000000
2000-12-01,174.6,95.1573,5.9370000000000000,-17.26744,6.5451321052631579,-1.22502,3.9,8.1004761904761905,6.4766666666666667
2001-01-01,175.6,94.5448,5.2852380952380952,3.93535,5.6981818181818182,4.43864,4.2,7.7318181818181818,6.1272727272727273
2001-02-01,176.0,93.9398,5.0052631578947368,0.10142,5.3481565000000000,1.56250,4.2,7.5355000000000000,6.0120000000000000
2001-03-01,176.1,93.7201,4.5354545454545455,-8.00405,4.9639772727272727,-2.15385,4.3,7.3560869565217391,5.7434782608695652
2001-04-01,176.4,93.4469,3.9660000000000000,0.62408,4.6138815789473684,3.71069,4.4,7.5300000000000000,5.8090000000000000
2001-05-01,177.3,92.8760,3.7031818181818182,4.48741,4.1036609523809524,-2.66828,4.3,7.3630434782608696,5.8504347826086957
2001-06-01,177.7,92.3208,3.5652380952380952,-3.63128,3.8340780952380952,1.93146,4.5,7.1822727272727273,5.6840909090909091
2001-07-01,177.4,91.7933,3.5933333333333333,-4.16667,3.7511363636363636,2.07824,4.6,7.1472727272727273,5.6500000000000000
2001-08-01,177.4,91.6795,3.4378260869565217,3.85633,3.5660227272727273,-6.16766,4.9,6.9173913043478261,5.3613043478260870
2001-09-01,178.1,91.3289,2.6923529411764706,-5.78813,3.0345630000000000,-0.31908,5.0,6.8927777777777778,5.0600000000000000
2001-10-01,177.6,90.9315,2.1977272727272727,-14.18083,2.4000543478260870,-1.40845,5.3,6.7660869565217391,4.7939130434782609
2001-11-01,177.5,90.4860,1.9065000000000000,-11.43629,2.1029836363636364,4.02597,5.5,6.8554545454545455,4.7986363636363636
2001-12-01,177.4,90.5073,1.7200000000000000,-1.72852,1.9243094736842105,-2.12235,5.7,7.0975000000000000,5.0500000000000000
2002-01-01,177.7,91.0794,1.6847619047619048,1.75892,1.8205972727272727,8.29082,5.7,6.8990909090909091,4.9659090909090909
2002-02-01,178.0,91.0553,1.7568421052631579,5.43976,1.9031875000000000,7.71496,5.7,7.0480000000000000,5.0140000000000000
2002-03-01,178.5,91.7980,1.8250000000000000,17.74349,1.9878750000000000,-10.22417,5.7,7.3485714285714286,5.5004761904761905
2002-04-01,179.3,92.1771,1.7450000000000000,7.57576,1.9669642857142857,-3.04507,5.9,7.3559090909090909,5.5227272727272727
2002-05-01,179.5,92.5668,1.7604545454545455,2.85497,1.9045454545454545,10.80402,5.8,7.4943478260869565,5.3882608695652174
2002-06-01,179.6,93.4476,1.7320000000000000,-5.55144,1.8776055555555556,-2.66440,5.8,6.9323809523809524,5.2038095238095238
2002-07-01,180.0,93.2237,1.7136363636363636,5.56426,1.8484513043478261,-3.61095,5.8,7.1960869565217391,5.0795652173913043
2002-08-01,180.5,93.2359,1.6472727272727273,5.34521,1.7748514285714286,-1.32931,5.7,7.1430434782608696,4.6952173913043478
2002-09-01,180.8,93.3654,1.6590000000000000,4.54545,1.8046142857142857,10.47152,5.7,6.7585714285714286,4.4419047619047619
2002-10-01,181.2,93.0834,1.6100000000000000,-2.76373,1.7845386956521739,-8.64745,5.7,7.2221739130434783,4.6456521739130435
2002-11-01,181.5,93.5693,1.2547368421052632,-8.94281,1.4558780952380952,6.37136,5.9,6.6459090909090909,4.5072727272727273
2002-12-01,181.8,93.1103,1.2109523809523810,11.99086,1.4072500000000000,1.99658,6.0,6.2719047619047619,4.4047619047619048
2003-01-01,182.600,93.8198,1.1890476190476190,11.96465,1.3660518181818182,3.63535,5.8,6.0163636363636364,4.3327272727272727
2003-02-01,183.600,93.9532,1.1852631578947368,8.89496,1.3433440000000000,-12.08851,5.9,5.7945000000000000,4.1850000000000000
2003-03-01,183.900,93.7358,1.1509523809523810,-6.46780,1.2862357142857143,5.95457,5.9,5.7204761904761905,4.0633333333333333
2003-04-01,183.200,93.0657,1.1523809523809524,-15.79732,1.3004690000000000,-4.80881,6.0,5.5323809523809524,4.0914285714285714
2003-05-01,182.900,93.0918,1.0880952380952381,-0.38938,1.2845000000000000,6.57334,6.1,4.9386956521739130,3.7308695652173913
2003-06-01,183.100,93.2476,0.93619047619047619048,9.16844,1.1225300000000000,6.62479,6.3,4.6480952380952381,3.5261904761904762
2003-07-01,183.700,93.6582,0.92045454545454545455,0.13021,1.1095386956521739,1.60686,6.2,5.0134782608695652,3.9491304347826087
2003-08-01,184.5,93.5246,0.96904761904761904762,2.69831,1.1348440000000000,-3.37375,6.1,5.4822727272727273,4.3690909090909091
2003-09-01,185.100,94.0751,0.95523809523809523810,-10.44634,1.1424577272727273,5.78287,6.1,5.2072727272727273,4.1136363636363636
2003-10-01,184.9,94.2079,0.94181818181818181818,7.21103,1.1583704347826087,1.44404,6.0,5.1234782608695652,4.0600000000000000
2003-11-01,185.000,94.9338,0.95222222222222222222,2.50577,1.1723445000000000,5.89731,5.8,5.1242857142857143,4.1000000000000000
2003-12-01,185.500,94.8662,0.91454545454545454545,3.40946,1.1703280952380952,-1.24820,5.7,4.9831818181818182,4.0654545454545455
2004-01-01,186.300,95.1085,0.90050000000000000000,6.59409,1.1281547619047619,-7.09772,5.7,4.7477272727272727,3.9163636363636364
2004-02-01,186.700,95.6847,0.94473684210526315789,1.37146,1.1240940000000000,-3.40136,5.6,4.7147619047619048,3.8857142857142857
2004-03-01,187.100,95.2088,0.95347826086956521739,5.81462,1.1121739130434783,8.23402,5.8,4.5291304347826087,3.6734782608695652
2004-04-01,187.400,95.6385,0.95809523809523809524,-0.19042,1.1519380000000000,0.25025,5.6,5.0014285714285714,4.1090476190476190
2004-05-01,188.200,96.3966,1.03950000000000000000,9.78468,1.2533226315789474,-1.09835,5.6,5.4433333333333333,4.5528571428571429
2004-06-01,188.900,95.6019,1.2880952380952381,-5.61072,1.5005972727272727,-7.72337,5.6,5.5136363636363636,4.6577272727272727
2004-07-01,189.100,96.3385,1.3576190476190476,7.02262,1.6280400000000000,9.51860,5.5,5.3065217391304348,4.4713043478260870
2004-08-01,189.200,96.4095,1.5031818181818182,10.44483,1.7291666666666667,1.09890,5.4,5.1395454545454545,4.2672727272727273
2004-09-01,189.800,96.4907,1.6814285714285714,2.24744,1.9038927272727273,-5.87945,5.4,4.9690909090909091,4.1440909090909091
2004-10-01,190.8,97.4094,1.7945000000000000,15.62568,2.0825004761904762,8.76640,5.5,4.9359090909090909,4.1218181818181818
2004-11-01,191.700,97.6137,2.1075000000000000,-8.78976,2.3061081818181818,-13.99614,5.4,5.0259090909090909,4.2900000000000000
2004-12-01,191.700,98.3318,2.2227272727272727,-10.58605,2.4991371428571429,14.59035,5.4,5.0431818181818182,4.3190909090909091
2005-01-01,191.600,98.7845,2.3710000000000000,8.10062,2.6667500000000000,4.99510,5.3,5.1271428571428571,4.3361904761904762
2005-02-01,192.400,99.4639,2.5794736842105263,2.41247,2.8195010000000000,2.93843,5.4,5.1095000000000000,4.3805000000000000
2005-03-01,193.100,99.3061,2.7959090909090909,13.21659,3.0235119047619048,-15.54146,5.2,5.5022727272727273,4.7018181818181818
2005-04-01,193.700,99.4734,2.8366666666666667,-2.33843,3.1532628571428571,10.56867,5.2,5.6468181818181818,4.6895454545454545
2005-05-01,193.600,99.6033,2.9019047619047619,-6.05204,3.2740195000000000,-1.74672,5.1,5.6454545454545455,4.5881818181818182
2005-06-01,193.700,99.9853,3.0363636363636364,12.90387,3.4262513636363636,2.12346,5.0,5.2590909090909091,4.4859090909090909
2005-07-01,194.900,99.6692,3.2875000000000000,4.33701,3.6130247619047619,-0.67698,5.0,5.3986363636363636,4.6690909090909091
2005-08-01,196.100,99.9435,3.5182608695652174,10.68143,3.7990240909090909,1.99611,4.9,5.4578260869565217,4.7778260869565217
2005-09-01,198.800,98.0779,3.4942857142857143,0.92350,3.9057177272727273,2.67303,5.0,5.3895454545454545,4.6940909090909091
2005-10-01,199.100,99.3149,3.7925000000000000,-4.88028,4.1674004761904762,-3.99814,5.0,5.7080952380952381,4.9857142857142857
2005-11-01,198.100,100.3216,3.9745000000000000,-6.52557,4.3522340909090909,3.97094,5.0,5.8818181818181818,5.1109090909090909
2005-12-01,198.100,100.9437,3.9709523809523810,1.93825,4.4910015000000000,-7.12622,4.9,5.8804545454545455,5.0868181818181818
2006-01-01,199.300,101.0627,4.3360000000000000,10.23052,4.6052685714285714,13.99198,4.7,5.6500000000000000,5.0457142857142857
2006-02-01,199.400,101.0669,4.5394736842105263,-5.92276,4.7555470000000000,-6.77519,4.8,5.7845000000000000,5.2445000000000000
2006-03-01,199.700,101.2751,4.6278260869565217,2.06068,4.9202913043478261,-7.07881,4.7,5.9230434782608696,5.3591304347826087
2006-04-01,200.700,101.6813,4.7215789473684211,10.79491,5.0711538888888889,-7.51651,4.7,6.1530000000000000,5.5585000000000000
2006-05-01,201.300,101.5790,4.8363636363636364,1.79366,5.1855109523809524,6.64470,4.6,6.2339130434782609,5.6508695652173913
2006-06-01,201.800,101.9693,4.9177272727272727,0.02819,5.3848031818181818,-7.20906,4.6,6.3740909090909091,5.7336363636363636
2006-07-01,202.900,101.9319,5.0765000000000000,4.86189,5.4953285714285714,-3.60710,4.7,6.3823809523809524,5.7247619047619048
2006-08-01,203.800,102.3327,5.0904347826086957,-1.82771,5.4206972727272727,-5.00864,4.7,6.1756521739130435,5.5169565217391304
2006-09-01,202.800,102.1252,4.9300000000000000,-12.56674,5.3836647619047619,4.24242,4.5,6.0240909090909091,5.3600000000000000
2006-10-01,201.900,102.0668,5.0461904761904762,-7.81274,5.3733400000000000,-13.31395,4.4,6.0345454545454545,5.3695454545454545
2006-11-01,202.000,101.9688,5.0733333333333333,0.83220,5.3720786363636364,5.29846,4.5,5.8672727272727273,5.2545454545454545
2006-12-01,203.100,103.0292,4.9730000000000000,4.48038,5.3599684210526316,5.03185,4.4,5.8347619047619048,5.2009523809523810
2007-01-01,203.437,102.4933,5.1052380952380952,-12.02644,5.3600113636363636,-14.55428,4.6,5.9931818181818182,5.3750000000000000
2007-02-01,204.226,103.5264,5.1631578947368421,8.59447,5.3594065000000000,5.03903,4.5,5.9145000000000000,5.3330000000000000
2007-03-01,205.288,103.7521,5.0800000000000000,2.19372,5.3471454545454545,1.01351,4.4,5.8052173913043478,5.1943478260869565
2007-04-01,205.904,104.4814,5.0066666666666667,5.63078,5.3547642105263158,-0.33445,4.5,5.9225000000000000,5.2965000000000000
2007-05-01,206.755,104.5322,4.8677272727272727,-0.79725,5.3589142857142857,-5.03356,4.4,5.9622727272727273,5.3713636363636364
2007-06-01,207.234,104.5617,4.7419047619047619,6.33470,5.3600000000000000,2.33216,4.6,6.3186363636363636,5.6968181818181818
2007-07-01,207.603,104.5227,4.9609523809523810,9.92887,5.3596550000000000,-6.49171,4.7,6.3363636363636364,5.6481818181818182
2007-08-01,207.667,104.7556,4.3169565217391304,-2.41305,5.4827063636363636,-1.77253,4.6,6.3365217391304348,5.4182608695652174
2007-09-01,208.547,105.1611,3.9942105263157895,10.41580,5.4939390000000000,-11.05263,4.7,6.2261904761904762,5.3342857142857143
2007-10-01,209.190,104.7171,4.0027272727272727,7.84436,5.1465226086956522,6.84700,4.7,6.1569565217391304,5.2756521739130435
2007-11-01,210.834,105.3338,3.3545000000000000,9.76798,4.9620750000000000,-5.30063,4.7,6.0890909090909091,4.9131818181818182
2007-12-01,211.445,105.3457,3.0665000000000000,-3.05432,4.9794089473684211,-13.36675,5.0,6.3070000000000000,4.9025000000000000
2008-01-01,212.174,105.0619,2.8200000000000000,1.32999,3.9176431818181818,4.53230,5.0,6.0931818181818182,4.5627272727272727
2008-02-01,212.687,104.7094,2.1740000000000000,2.58203,3.0875904761904762,1.75277,4.9,6.2247619047619048,4.5057142857142857
2008-03-01,213.448,104.4616,1.2835000000000000,10.70792,2.7825010526315789,-8.88486,5.1,6.4325000000000000,4.4720000000000000
2008-04-01,213.942,103.6704,1.3118181818181818,6.64077,2.7946600000000000,0.79602,5.0,6.5459090909090909,4.6863636363636364
2008-05-01,215.208,103.0863,1.7642857142857143,11.38847,2.6923780000000000,-3.94867,5.4,6.5156521739130435,4.9156521739130435
2008-06-01,217.463,102.8445,1.8904761904761905,6.81075,2.7653895238095238,7.50257,5.6,6.6890476190476190,5.1490476190476190
2008-07-01,219.016,102.3002,1.6550000000000000,-0.36586,2.7923391304347826,-11.75908,5.8,6.8808695652173913,5.1013043478260870
2008-08-01,218.690,100.7353,1.7528571428571429,-12.61241,2.8062525000000000,-8.55905,6.1,6.9213636363636364,5.0081818181818182
2008-09-01,218.877,96.3666,1.1466666666666667,-10.89958,3.1216772727272727,-2.84360,6.1,7.1386363636363636,5.4327272727272727
2008-10-01,216.995,97.2832,0.68590909090909090909,-26.22714,4.0585869565217391,-5.24390,6.5,9.1834782608695652,6.7130434782608696
2008-11-01,213.153,96.0605,0.19388888888888888889,-25.06197,2.2790630000000000,-16.08752,6.8,9.9057142857142857,6.2904761904761905
2008-12-01,211.398,93.2521,0.03409090909090909091,-28.58635,1.8293457142857143,-14.11043,7.3,9.7886363636363636,5.3686363636363636
2009-01-01,211.933,91.0373,0.12950000000000000000,1.75524,1.2108052380952381,-12.50000,7.8,9.1922727272727273,5.3109090909090909
2009-02-01,212.705,90.4502,0.29526315789473684211,-6.18112,1.2426270000000000,18.77551,8.3,9.0871428571428571,5.7238095238095238
2009-03-01,212.495,89.0160,0.21590909090909090909,22.52298,1.2667372727272727,-13.23024,8.7,9.4977272727272727,6.8922727272727273
2009-04-01,212.709,88.3056,0.15809523809523809524,3.77241,1.1062215000000000,-5.34653,9.0,9.1404761904761905,4.7761904761904762
2009-05-01,213.022,87.4155,0.17700000000000000000,18.81904,0.81503421052631578947,12.97071,9.4,8.2272727272727273,4.7036363636363636
2009-06-01,214.790,87.0742,0.17863636363636363636,17.78229,0.62071227272727272727,8.33333,9.5,7.5168181818181818,4.5113636363636364
2009-07-01,214.726,88.0323,0.18363636363636363636,-8.02239,0.51532782608695652174,1.53846,9.5,6.9791304347826087,4.0313043478260870
2009-08-01,215.445,89.0190,0.17190476190476190476,10.87533,0.42451850000000000000,-1.34680,9.6,6.3400000000000000,3.9442857142857143
2009-09-01,215.861,89.6926,0.12333333333333333333,-2.25162,0.29794909090909090909,-0.17065,9.8,5.9313636363636364,3.6400000000000000
2009-10-01,216.509,89.9797,0.07428571428571428571,9.15635,0.28308227272727272727,-8.71795,10.0,5.7156521739130435,3.5626086956521739
2009-11-01,217.234,90.3375,0.05210526315789473684,2.98074,0.26814095238095238095,10.11236,9.9,5.5480952380952381,3.4866666666666667
2009-12-01,217.347,90.6132,0.05454545454545454545,-4.84119,0.25304619047619047619,-1.19048,9.9,5.4809090909090909,3.5222727272727273
2010-01-01,217.488,91.6642,0.06157894736842105263,5.27591,0.25011950000000000000,5.67986,9.8,5.2547619047619048,3.4804761904761905
2010-02-01,217.281,91.9940,0.10894736842105263158,-2.30120,0.25051950000000000000,-1.62866,9.8,5.2176190476190476,3.4966666666666667
2010-03-01,217.353,92.5993,0.15043478260869565217,6.30725,0.26842478260869565217,5.29801,9.9,5.1265217391304348,3.4656521739130435
2010-04-01,217.403,92.9436,0.16227272727272727273,3.98818,0.31160650000000000000,8.01887,9.9,5.0404761904761905,3.4547619047619048
2010-05-01,217.290,94.2997,0.16000000000000000000,-12.59470,0.45851421052631578947,-15.13828,9.6,5.0080952380952381,3.1552380952380952
2010-06-01,217.199,94.4397,0.12363636363636363636,2.04496,0.53689863636363636364,-8.06175,9.4,5.1231818181818182,3.1040909090909091
2010-07-01,217.605,94.8536,0.15761904761904761905,1.35368,0.51032772727272727273,1.86567,9.4,4.8660869565217391,2.8739130434782609
2010-08-01,217.923,95.1448,0.15500000000000000000,0.58924,0.36254666666666666667,9.70696,9.5,4.4995454545454545,2.4754545454545455
2010-09-01,218.275,95.3637,0.15190476190476190476,-1.96563,0.29136590909090909091,-0.83472,9.5,4.4368181818181818,2.4490909090909091
2010-10-01,219.035,95.1109,0.13450000000000000000,8.75050,0.28884000000000000000,-8.58586,9.4,4.2436363636363636,2.2740909090909091
2010-11-01,219.590,95.1383,0.14300000000000000000,2.73504,0.28712045454545454545,0.36832,9.8,4.3522727272727273,2.4181818181818182
2010-12-01,220.472,96.0599,0.14090909090909090909,5.82363,0.30272333333333333333,-1.10092,9.3,4.7195652173913043,2.7708695652173913
2011-01-01,221.187,95.9364,0.15200000000000000000,0.42677,0.30341050000000000000,16.88312,9.1,4.6761904761904762,2.8880952380952381
2011-02-01,221.898,95.5154,0.13210526315789473684,0.17893,0.31190000000000000000,-17.93651,9.0,4.7515000000000000,3.0615000000000000
2011-03-01,223.046,96.4643,0.10043478260869565217,14.91404,0.30843478260869565217,16.05416,9.0,4.6156521739130435,2.9573913043478261
2011-04-01,224.093,96.1187,0.05850000000000000000,6.89722,0.28138222222222222222,-7.66667,9.1,4.5814285714285714,2.9047619047619048
2011-05-01,224.806,96.3377,0.04095238095238095238,-7.91530,0.26071300000000000000,1.26354,9.0,4.3450000000000000,2.6490909090909091
2011-06-01,224.806,96.6154,0.03727272727272727273,-4.97385,0.24782409090909090909,8.37790,9.1,4.3086363636363636,2.5163636363636364
2011-07-01,225.395,97.1292,0.03750000000000000000,0.93468,0.24991190476190476190,2.46711,9.0,4.3122727272727273,2.4940909090909091
2011-08-01,226.106,97.6731,0.02434782608695652174,-11.17399,0.29323772727272727273,-6.09952,9.0,4.1713043478260870,2.2278260869565217
2011-09-01,226.597,97.6494,0.01380952380952380952,-0.83401,0.35022681818181818182,11.11111,9.0,4.3422727272727273,2.1959090909090909
2011-10-01,226.750,98.3222,0.01900000000000000000,0.93447,0.40647857142857142857,-6.15385,8.8,4.6057142857142857,2.3004761904761905
2011-11-01,227.169,98.2433,0.01400000000000000000,12.49855,0.47529181818181818182,16.55738,8.6,4.4513636363636364,2.1954545454545455
2011-12-01,227.223,98.7876,0.01142857142857142857,1.39903,0.55573750000000000000,-2.39100,8.5,4.5481818181818182,2.3177272727272727
2012-01-01,227.842,99.3925,0.03450000000000000000,1.69423,0.56590000000000000000,4.17867,8.3,4.4285714285714286,2.0800000000000000
2012-02-01,228.329,99.6203,0.09200000000000000000,2.00519,0.50324047619047619048,-2.62794,8.3,4.1461904761904762,1.9971428571428571
2012-03-01,228.807,99.1551,0.08409090909090909091,3.85330,0.47328863636363636364,-1.27841,8.2,4.0882608695652174,2.0269565217391304
2012-04-01,229.187,99.9006,0.08380952380952380952,-2.69329,0.46680789473684210526,8.34532,8.2,4.0470000000000000,1.9060000000000000
2012-05-01,228.713,100.0924,0.08954545454545454545,-8.35188,0.46653181818181818182,-5.97610,8.2,4.0134782608695652,1.8791304347826087
2012-06-01,228.524,100.0728,0.09142857142857142857,-12.97782,0.46558684210526315789,6.92090,8.2,4.0368181818181818,1.8718181818181818
2012-07-01,228.590,100.3354,0.09714285714285714286,6.69822,0.45355454545454545455,-2.24571,8.2,3.8045454545454545,1.6995454545454545
2012-08-01,229.918,99.8560,0.10260869565217391304,7.08518,0.43260000000000000000,1.89189,8.1,3.7200000000000000,1.6734782608695652
2012-09-01,231.015,99.9049,0.10526315789473684211,0.59473,0.38563250000000000000,12.33422,7.8,3.5776190476190476,1.6076190476190476
2012-10-01,231.638,100.1167,0.10476190476190476190,-5.43708,0.33048913043478260870,8.02834,7.8,3.3886363636363636,1.5922727272727273
2012-11-01,231.249,100.5991,0.09350000000000000000,-3.24886,0.31102272727272727273,-8.96175,7.7,3.3509090909090909,1.5368181818181818
2012-12-01,231.221,100.9542,0.07000000000000000000,1.83476,0.30947368421052631579,17.16687,7.9,3.3540000000000000,1.5870000000000000
2013-01-01,231.679,100.8204,0.07428571428571428571,7.29745,0.30261363636363636364,-9.01639,8.0,3.3245454545454545,2.0540909090909091
2013-02-01,232.937,101.3995,0.09894736842105263158,0.66533,0.29049500000000000000,8.33333,7.7,3.4070000000000000,2.0805000000000000
2013-03-01,232.282,101.8114,0.08700000000000000000,-2.38145,0.28190000000000000000,4.98960,7.5,3.3747619047619048,2.0528571428571429
2013-04-01,231.797,101.6364,0.06000000000000000000,-1.05320,0.27714285714285714286,-17.32673,7.6,3.2504545454545455,1.9559090909090909
2013-05-01,231.893,101.7476,0.04409090909090909091,2.96514,0.27416904761904761905,11.37725,7.5,3.3030434782608696,2.0582608695652174
2013-06-01,232.445,101.9549,0.05050000000000000000,1.05485,0.27374000000000000000,-9.78495,7.5,3.8242857142857143,2.4428571428571429
2013-07-01,232.900,101.5204,0.03545454545454545455,9.25887,0.26758260869565217391,4.88677,7.3,4.0082608695652174,2.7004347826086957
2013-08-01,233.456,102.1907,0.04363636363636363636,1.81523,0.26339523809523809524,4.20455,7.2,4.0733333333333333,2.8414285714285714
2013-09-01,233.544,102.7170,0.01600000000000000000,-0.26274,0.25317857142857142857,-7.30643,7.2,4.1257142857142857,2.8995238095238095
2013-10-01,233.669,102.5371,0.04727272727272727273,-5.40973,0.24176521739130434783,8.82353,7.2,3.9195652173913043,2.7421739130434783
2013-11-01,234.100,102.8379,0.06789473684210526316,-6.64412,0.23824523809523809524,18.91892,6.9,3.8945454545454545,2.8022727272727273
2013-12-01,234.719,103.1504,0.06666666666666666667,4.01662,0.24389750000000000000,-8.90909,6.7,3.9014285714285714,2.8704761904761905
2014-01-01,235.288,102.7216,0.04333333333333333333,-3.08307,0.23822954545454545455,-11.37725,6.6,3.8095454545454545,2.8077272727272727
2014-02-01,235.547,103.5917,0.05263157894736842105,6.55253,0.23520250000000000000,6.30631,6.7,3.7080000000000000,2.7050000000000000
2014-03-01,236.028,104.5889,0.05238095238095238095,-0.01984,0.23409761904761904762,2.75424,6.7,3.7000000000000000,2.7238095238095238
2014-04-01,236.468,104.6371,0.03095238095238095238,1.25992,0.22749500000000000000,7.52577,6.2,3.6238095238095238,2.6028571428571429
2014-05-01,236.918,105.0152,0.03238095238095238095,0.10777,0.22609000000000000000,-3.45158,6.3,3.4656521739130435,2.5052173913043478
2014-06-01,237.231,105.4081,0.03571428571428571429,3.53298,0.23094523809523809524,-9.53327,6.1,3.4680952380952381,2.5723809523809524
2014-07-01,237.498,105.6157,0.02636363636363636364,-2.07959,0.23417391304347826087,19.09989,6.2,3.4591304347826087,2.5486956521739130
2014-08-01,237.460,105.4986,0.03285714285714285714,-6.80568,0.23465000000000000000,-9.30876,6.1,3.4413636363636364,2.4854545454545455
2014-09-01,237.477,105.8138,0.02000000000000000000,-3.44935,0.23403181818181818182,3.96341,5.9,3.5377272727272727,2.5886363636363636
2014-10-01,237.430,105.8357,0.01681818181818181818,-9.45178,0.23137608695652173913,4.98534,5.7,3.4986956521739130,2.5252173913043478
2014-11-01,236.983,106.6634,0.02166666666666666667,-10.20142,0.23286250000000000000,-6.79702,5.8,3.6280952380952381,2.5633333333333333
2014-12-01,236.252,106.5085,0.02909090909090909091,-21.77068,0.24460714285714285714,7.19281,5.6,3.7845454545454545,2.5113636363636364
2015-01-01,234.747,105.9806,0.02750000000000000000,-20.35756,0.25431904761904761905,1.11836,5.7,3.6423809523809524,2.2585714285714286
2015-02-01,235.342,105.4425,0.01789473684210526316,7.11563,0.25842000000000000000,-18.34101,5.5,3.6514285714285714,2.3319047619047619
2015-03-01,235.976,105.1464,0.02772727272727272727,-5.45670,0.26829772727272727273,8.35214,5.4,3.5640909090909091,2.5231818181818182
2015-04-01,236.222,104.5272,0.02318181818181818182,13.86449,0.27596000000000000000,23.95833,5.4,3.4128571428571429,2.3961904761904762
2015-05-01,237.001,104.0742,0.01650000000000000000,8.85216,0.27953684210526315789,-9.32773,5.6,3.6290476190476190,2.6247619047619048
2015-06-01,237.657,103.7174,0.01500000000000000000,0.92796,0.28271136363636363636,11.67748,5.3,3.8490909090909091,2.8277272727272727
2015-07-01,238.034,104.3243,0.03227272727272727273,-14.91140,0.29066956521739130435,-4.89627,5.2,3.9047826086956522,2.8226086956521739
2015-08-01,238.033,104.1621,0.07190476190476190476,-15.77603,0.32079750000000000000,-1.39616,5.1,3.9976190476190476,2.7785714285714286
2015-09-01,237.498,103.7768,0.02428571428571428571,6.08817,0.33111136363636363636,8.31858,5.0,4.0663636363636364,2.7622727272727273
2015-10-01,237.733,103.3976,0.01666666666666666667,1.62709,0.32135909090909090909,-13.56209,5.0,4.0365217391304348,2.6356521739130435
2015-11-01,238.017,102.6866,0.12631578947368421053,-8.17828,0.37097142857142857143,10.77505,5.1,4.1633333333333333,2.7828571428571429
2015-12-01,237.761,102.1014,0.22863636363636363636,-12.37041,0.53323571428571428571,-2.21843,5.0,4.3168181818181818,2.8195454545454545
2016-01-01,237.827,102.9525,0.25736842105263157895,-14.81581,0.61955250000000000000,-3.75218,4.9,4.4133333333333333,2.7323809523809524
2016-02-01,237.514,102.2225,0.31450000000000000000,-4.29293,0.62271904761904761905,9.06618,4.9,4.4590476190476190,2.6004761904761905
2016-03-01,237.990,101.4155,0.29727272727272727273,23.84565,0.63200000000000000000,-7.39817,5.0,4.1550000000000000,2.5559090909090909
